,STUDYNO,EDITION,PART,IDNO,FIPS_ST,FIPS_CTY,CPOPARST,AG_ARRST,JURFLAG,COVIND,GRNDTOT,P1TOT,P1VLNT,P1PRPTY,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,OTHASLT,FRGYCNT,FRAUD,EMBEZL,STLNPRP,VANDLSM,WEAPONS,COMVICE,SEXOFF,DRUGTOT,DRGSALE,COCSALE,MJSALE,SYNSALE,OTHSALE,DRGPOSS,COCPOSS,MJPOSS,SYNPOSS,OTHPOSS,GAMBLE,BOOKMKG,NUMBERS,OTGAMBL,OFAGFAM,DUI,LIQUOR,DRUNK,DISORDR,VAGRANT,ALLOTHR,SUSPICN,CURFEW,RUNAWAY
2634,3451.0,3.0,1.0,2635.0,48.0,223.0,31960.0,2.0,5.397605346934028e-79,100.0,2091.0,135.0,38.0,97.0,1.0,7.0,1.0,29.0,30.0,56.0,11.0,5.397605346934028e-79,136.0,15.0,81.0,5.397605346934028e-79,6.0,19.0,33.0,1.0,13.0,256.0,4.0,1.0,1.0,2.0,5.397605346934028e-79,252.0,28.0,160.0,63.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,15.0,246.0,27.0,259.0,16.0,5.397605346934028e-79,824.0,5.397605346934028e-79,5.397605346934028e-79,9.0
2635,3451.0,3.0,1.0,2636.0,48.0,225.0,23185.0,3.0,5.397605346934028e-79,100.0,866.0,121.0,33.0,88.0,5.397605346934028e-79,1.0,3.0,29.0,27.0,53.0,7.0,1.0,83.0,8.0,13.0,5.397605346934028e-79,1.0,3.0,14.0,5.397605346934028e-79,4.0,93.0,21.0,14.0,7.0,5.397605346934028e-79,5.397605346934028e-79,72.0,24.0,38.0,9.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.0,103.0,17.0,97.0,32.0,5.397605346934028e-79,269.0,5.397605346934028e-79,5.397605346934028e-79,3.0
2636,3451.0,3.0,1.0,2637.0,48.0,227.0,33627.0,2.0,5.397605346934028e-79,100.0,2497.0,236.0,50.0,186.0,3.0,9.0,7.0,31.0,88.0,75.0,22.0,1.0,134.0,21.0,42.0,5.397605346934028e-79,5.397605346934028e-79,15.0,20.0,5.397605346934028e-79,6.0,144.0,15.0,6.0,8.0,1.0,5.397605346934028e-79,129.0,21.0,108.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,11.0,203.0,97.0,476.0,47.0,1.0,938.0,5.397605346934028e-79,10.0,96.0
2637,3451.0,3.0,1.0,2638.0,48.0,229.0,3344.0,1.0,5.397605346934028e-79,100.0,243.0,10.0,2.0,8.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,2.0,4.0,2.0,5.397605346934028e-79,8.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,5.397605346934028e-79,6.0,1.0,5.397605346934028e-79,124.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,124.0,7.0,115.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,38.0,1.0,39.0,2.0,5.397605346934028e-79,10.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
2638,3451.0,3.0,1.0,2639.0,48.0,231.0,76596.0,8.0,5.397605346934028e-79,99.4034,4377.0,610.0,202.0,408.0,3.0,7.0,23.0,168.0,101.0,266.0,35.0,5.0,406.0,35.0,71.0,1.0,3.0,20.0,35.0,5.397605346934028e-79,32.0,399.0,70.0,16.0,10.0,43.0,1.0,329.0,71.0,177.0,76.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,38.0,262.0,56.0,463.0,176.0,5.397605346934028e-79,1653.0,5.397605346934028e-79,35.0,81.0
2639,3451.0,3.0,1.0,2640.0,48.0,233.0,23857.0,3.0,5.397605346934028e-79,91.885,1389.0,148.0,24.0,124.0,5.397605346934028e-79,4.0,5.0,14.0,33.0,66.0,26.0,5.397605346934028e-79,121.0,9.0,36.0,5.397605346934028e-79,5.397605346934028e-79,43.0,11.0,5.397605346934028e-79,5.0,95.0,12.0,6.0,4.0,1.0,5.397605346934028e-79,84.0,15.0,62.0,3.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,174.0,15.0,185.0,25.0,5.397605346934028e-79,477.0,5.397605346934028e-79,2.0,43.0
2640,3451.0,3.0,1.0,2641.0,48.0,235.0,1771.0,1.0,5.397605346934028e-79,100.0,57.0,6.0,1.0,5.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,4.0,1.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,3.0,1.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,31.0,6.0,5.0,5.397605346934028e-79,5.397605346934028e-79,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
2641,3451.0,3.0,1.0,2642.0,48.0,237.0,8763.0,2.0,5.397605346934028e-79,100.0,402.0,63.0,3.0,60.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,25.0,32.0,5.397605346934028e-79,3.0,23.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,8.0,1.0,5.397605346934028e-79,5.397605346934028e-79,29.0,8.0,5.397605346934028e-79,1.0,7.0,5.397605346934028e-79,21.0,1.0,20.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,7.0,22.0,15.0,18.0,7.0,13.0,186.0,5.397605346934028e-79,5.397605346934028e-79,7.0
2642,3451.0,3.0,1.0,2643.0,48.0,239.0,14391.0,3.0,5.397605346934028e-79,86.6931,871.0,87.0,14.0,73.0,1.0,5.397605346934028e-79,5.397605346934028e-79,12.0,18.0,51.0,4.0,5.397605346934028e-79,60.0,5.0,76.0,5.397605346934028e-79,5.397605346934028e-79,13.0,1.0,5.397605346934028e-79,3.0,56.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,55.0,14.0,40.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,130.0,25.0,151.0,27.0,5.397605346934028e-79,230.0,5.397605346934028e-79,2.0,2.0
2643,3451.0,3.0,1.0,2644.0,48.0,241.0,35604.0,3.0,5.397605346934028e-79,100.0,2014.0,203.0,55.0,148.0,1.0,6.0,12.0,36.0,53.0,78.0,10.0,7.0,94.0,20.0,95.0,5.397605346934028e-79,5.397605346934028e-79,20.0,11.0,1.0,6.0,116.0,10.0,5.0,5.0,5.397605346934028e-79,5.397605346934028e-79,106.0,34.0,71.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,91.0,30.0,22.0,467.0,125.0,5.397605346934028e-79,710.0,5.397605346934028e-79,5.397605346934028e-79,3.0
2644,3451.0,3.0,1.0,2645.0,48.0,243.0,2207.0,1.0,5.397605346934028e-79,100.0,30.0,7.0,2.0,5.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,4.0,5.397605346934028e-79,5.397605346934028e-79,9.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.0,1.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,4.0,5.397605346934028e-79,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,6.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
2645,3451.0,3.0,1.0,2646.0,48.0,245.0,252051.0,7.0,5.397605346934028e-79,100.0,11415.0,1647.0,326.0,1321.0,5.0,11.0,83.0,227.0,179.0,979.0,159.0,4.0,662.0,68.0,28.0,5.397605346934028e-79,5.397605346934028e-79,61.0,141.0,92.0,13.0,3121.0,622.0,571.0,33.0,13.0,5.0,2499.0,1256.0,1200.0,2.0,41.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,22.0,868.0,211.0,1694.0,332.0,5.397605346934028e-79,1902.0,5.397605346934028e-79,375.0,177.0
2646,3451.0,3.0,1.0,2647.0,48.0,247.0,5281.0,1.0,5.397605346934028e-79,100.0,558.0,40.0,33.0,7.0,5.397605346934028e-79,2.0,5.397605346934028e-79,31.0,6.0,5.397605346934028e-79,5.397605346934028e-79,1.0,42.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,168.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,168.0,22.0,144.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,45.0,5.397605346934028e-79,36.0,93.0,5.397605346934028e-79,129.0,5.397605346934028e-79,1.0,4.0
2647,3451.0,3.0,1.0,2648.0,48.0,249.0,38501.0,4.0,5.397605346934028e-79,100.0,2874.0,279.0,61.0,218.0,2.0,5.0,4.0,50.0,38.0,144.0,31.0,5.0,420.0,6.0,4.0,5.397605346934028e-79,1.0,25.0,16.0,5.397605346934028e-79,2.0,219.0,2.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,217.0,48.0,167.0,5.397605346934028e-79,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,4.0,638.0,27.0,404.0,197.0,5.397605346934028e-79,540.0,5.397605346934028e-79,4.0,87.0
2648,3451.0,3.0,1.0,2649.0,48.0,251.0,129651.0,6.0,1.0,100.0,3524.0,592.0,162.0,430.0,2.0,4.0,9.0,147.0,41.0,349.0,37.0,3.0,521.0,29.0,4.0,5.397605346934028e-79,7.0,83.0,50.0,5.397605346934028e-79,19.0,293.0,22.0,3.0,6.0,13.0,5.397605346934028e-79,268.0,25.0,179.0,38.0,26.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,20.0,428.0,67.0,280.0,232.0,5.397605346934028e-79,642.0,5.397605346934028e-79,79.0,178.0
2649,3451.0,3.0,1.0,2650.0,48.0,253.0,15340.0,5.0,1.0,100.0,849.0,60.0,17.0,43.0,1.0,2.0,5.397605346934028e-79,14.0,15.0,17.0,9.0,2.0,100.0,4.0,31.0,5.397605346934028e-79,5.397605346934028e-79,11.0,6.0,5.397605346934028e-79,1.0,67.0,10.0,3.0,6.0,1.0,5.397605346934028e-79,56.0,4.0,50.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,6.0,162.0,67.0,99.0,17.0,5.397605346934028e-79,206.0,5.397605346934028e-79,1.0,11.0
2650,3451.0,3.0,1.0,2651.0,48.0,255.0,15446.0,2.0,5.397605346934028e-79,22.3812,868.0,75.0,22.0,53.0,1.0,1.0,1.0,19.0,18.0,28.0,6.0,1.0,150.0,6.0,21.0,5.397605346934028e-79,5.397605346934028e-79,19.0,7.0,5.397605346934028e-79,4.0,88.0,12.0,5.0,5.0,2.0,5.397605346934028e-79,76.0,11.0,58.0,4.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,7.0,80.0,14.0,114.0,48.0,5.397605346934028e-79,207.0,5.397605346934028e-79,16.0,11.0
2651,3451.0,3.0,1.0,2652.0,48.0,257.0,71306.0,5.0,5.397605346934028e-79,100.0,3518.0,541.0,179.0,362.0,3.0,5.0,15.0,156.0,69.0,244.0,42.0,7.0,188.0,16.0,4.0,5.397605346934028e-79,1.0,16.0,49.0,5.397605346934028e-79,10.0,609.0,81.0,41.0,16.0,21.0,3.0,528.0,224.0,267.0,26.0,8.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,12.0,315.0,8.0,293.0,95.0,3.0,1294.0,5.397605346934028e-79,6.0,57.0
2652,3451.0,3.0,1.0,2653.0,48.0,259.0,23093.0,2.0,5.397605346934028e-79,100.0,883.0,94.0,18.0,76.0,1.0,6.0,1.0,10.0,12.0,62.0,2.0,5.397605346934028e-79,46.0,3.0,7.0,5.397605346934028e-79,2.0,5.0,13.0,5.397605346934028e-79,6.0,125.0,15.0,7.0,2.0,5.0,1.0,110.0,16.0,86.0,5.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,18.0,224.0,8.0,76.0,1.0,1.0,251.0,5.397605346934028e-79,5.397605346934028e-79,3.0
2653,3451.0,3.0,1.0,2654.0,48.0,261.0,414.0,1.0,5.397605346934028e-79,100.0,83.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,5.397605346934028e-79,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,17.0,5.397605346934028e-79,46.0,5.397605346934028e-79,5.397605346934028e-79,11.0,5.397605346934028e-79,5.397605346934028e-79,4.0
2654,3451.0,3.0,1.0,2655.0,48.0,263.0,859.0,1.0,5.397605346934028e-79,100.0,8.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,1.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
2655,3451.0,3.0,1.0,2656.0,48.0,265.0,43653.0,3.0,5.397605346934028e-79,100.0,2524.0,330.0,37.0,293.0,1.0,14.0,5.0,17.0,54.0,233.0,6.0,5.397605346934028e-79,215.0,18.0,90.0,5.397605346934028e-79,5.397605346934028e-79,21.0,24.0,1.0,17.0,225.0,31.0,12.0,14.0,1.0,4.0,195.0,30.0,152.0,7.0,6.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,68.0,295.0,75.0,474.0,36.0,5.397605346934028e-79,506.0,5.397605346934028e-79,4.0,125.0
2656,3451.0,3.0,1.0,2657.0,48.0,267.0,4468.0,2.0,5.397605346934028e-79,100.0,552.0,42.0,8.0,34.0,5.397605346934028e-79,5.397605346934028e-79,2.0,6.0,13.0,16.0,5.0,5.397605346934028e-79,13.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,4.0,3.0,5.397605346934028e-79,5.397605346934028e-79,228.0,24.0,2.0,21.0,5.397605346934028e-79,1.0,204.0,7.0,187.0,7.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.0,77.0,12.0,78.0,5.0,5.397605346934028e-79,68.0,5.397605346934028e-79,13.0,4.0
2657,3451.0,3.0,1.0,2658.0,48.0,269.0,356.0,1.0,5.397605346934028e-79,100.0,3.0,2.0,5.397605346934028e-79,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
2658,3451.0,3.0,1.0,2659.0,48.0,271.0,3379.0,1.0,5.397605346934028e-79,100.0,103.0,7.0,2.0,5.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,5.397605346934028e-79,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,37.0,2.0,24.0,2.0,5.397605346934028e-79,28.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
2659,3451.0,3.0,1.0,2660.0,48.0,273.0,31549.0,3.0,5.397605346934028e-79,100.0,2926.0,162.0,56.0,106.0,5.397605346934028e-79,1.0,10.0,45.0,16.0,83.0,5.0,2.0,129.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.0,7.0,15.0,5.397605346934028e-79,1.0,653.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,653.0,78.0,562.0,13.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,13.0,226.0,103.0,535.0,20.0,1.0,858.0,5.397605346934028e-79,129.0,67.0
2660,3451.0,3.0,1.0,2661.0,48.0,275.0,4253.0,3.0,5.397605346934028e-79,100.0,180.0,26.0,8.0,18.0,5.397605346934028e-79,1.0,1.0,6.0,5.0,9.0,4.0,5.397605346934028e-79,22.0,1.0,2.0,1.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,21.0,8.0,2.0,6.0,5.397605346934028e-79,5.397605346934028e-79,13.0,3.0,10.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,18.0,24.0,12.0,9.0,5.397605346934028e-79,39.0,5.397605346934028e-79,3.0,5.397605346934028e-79
2661,3451.0,3.0,1.0,2662.0,48.0,277.0,48499.0,4.0,5.397605346934028e-79,100.0,3454.0,467.0,135.0,332.0,1.0,7.0,13.0,114.0,67.0,233.0,27.0,5.0,297.0,20.0,191.0,5.397605346934028e-79,2.0,42.0,32.0,1.0,18.0,315.0,40.0,25.0,13.0,2.0,5.397605346934028e-79,275.0,74.0,194.0,4.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,15.0,290.0,86.0,497.0,100.0,5.397605346934028e-79,1011.0,5.397605346934028e-79,5.397605346934028e-79,70.0
2662,3451.0,3.0,1.0,2663.0,48.0,279.0,14709.0,4.0,5.397605346934028e-79,92.4604,658.0,69.0,12.0,57.0,1.0,5.397605346934028e-79,5.397605346934028e-79,10.0,17.0,31.0,6.0,2.0,67.0,7.0,19.0,5.397605346934028e-79,5.397605346934028e-79,6.0,15.0,2.0,2.0,63.0,17.0,15.0,2.0,5.397605346934028e-79,5.397605346934028e-79,46.0,13.0,31.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,113.0,13.0,117.0,25.0,5.397605346934028e-79,135.0,5.397605346934028e-79,1.0,1.0
2663,3451.0,3.0,1.0,2664.0,48.0,281.0,17625.0,2.0,5.397605346934028e-79,100.0,2093.0,134.0,13.0,121.0,2.0,5.397605346934028e-79,5.397605346934028e-79,11.0,32.0,67.0,18.0,4.0,101.0,19.0,90.0,5.397605346934028e-79,5.397605346934028e-79,15.0,6.0,4.0,23.0,261.0,31.0,1.0,30.0,5.397605346934028e-79,5.397605346934028e-79,230.0,1.0,224.0,4.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,65.0,231.0,144.0,276.0,89.0,5.397605346934028e-79,593.0,5.397605346934028e-79,33.0,9.0
2664,3451.0,3.0,1.0,2665.0,48.0,283.0,5866.0,1.0,5.397605346934028e-79,83.3333,415.0,55.0,28.0,28.0,1.0,2.0,2.0,22.0,11.0,14.0,2.0,5.397605346934028e-79,68.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,17.0,2.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,14.0,5.0,10.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,61.0,5.397605346934028e-79,68.0,5.0,5.397605346934028e-79,139.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
2665,3451.0,3.0,1.0,2666.0,48.0,285.0,21347.0,3.0,1.0,100.0,786.0,85.0,16.0,69.0,5.397605346934028e-79,1.0,3.0,12.0,28.0,32.0,9.0,5.397605346934028e-79,80.0,1.0,23.0,5.397605346934028e-79,5.397605346934028e-79,9.0,14.0,5.397605346934028e-79,1.0,90.0,9.0,9.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,81.0,18.0,56.0,5.397605346934028e-79,7.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,91.0,16.0,87.0,45.0,5.397605346934028e-79,241.0,5.397605346934028e-79,5.397605346934028e-79,3.0
2666,3451.0,3.0,1.0,2667.0,48.0,287.0,15657.0,3.0,5.397605346934028e-79,100.0,467.0,75.0,24.0,51.0,5.397605346934028e-79,1.0,5.397605346934028e-79,23.0,16.0,29.0,5.0,1.0,77.0,7.0,24.0,5.397605346934028e-79,1.0,16.0,8.0,5.397605346934028e-79,6.0,40.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,37.0,8.0,26.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,52.0,12.0,60.0,12.0,5.397605346934028e-79,74.0,5.397605346934028e-79,5.397605346934028e-79,2.0
2667,3451.0,3.0,1.0,2668.0,48.0,289.0,15335.0,1.0,5.397605346934028e-79,100.0,499.0,81.0,14.0,67.0,5.397605346934028e-79,4.0,2.0,8.0,21.0,39.0,5.0,2.0,32.0,6.0,19.0,5.397605346934028e-79,5.397605346934028e-79,7.0,2.0,5.397605346934028e-79,1.0,100.0,14.0,12.0,2.0,5.397605346934028e-79,5.397605346934028e-79,86.0,16.0,67.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,5.397605346934028e-79,6.0,81.0,8.0,86.0,9.0,5.397605346934028e-79,60.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
2668,3451.0,3.0,1.0,2669.0,48.0,291.0,70154.0,4.0,5.397605346934028e-79,91.8622,2938.0,535.0,185.0,350.0,2.0,9.0,7.0,167.0,67.0,252.0,28.0,2.0,177.0,43.0,4.0,5.397605346934028e-79,1.0,15.0,26.0,5.397605346934028e-79,15.0,206.0,12.0,2.0,2.0,5.397605346934028e-79,8.0,194.0,28.0,157.0,1.0,7.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,76.0,270.0,49.0,581.0,188.0,5.397605346934028e-79,678.0,5.397605346934028e-79,9.0,65.0
2669,3451.0,3.0,1.0,2670.0,48.0,293.0,22051.0,3.0,5.397605346934028e-79,100.0,1221.0,213.0,64.0,149.0,5.397605346934028e-79,8.0,5.0,51.0,34.0,95.0,20.0,5.397605346934028e-79,117.0,20.0,38.0,1.0,5.397605346934028e-79,15.0,11.0,5.397605346934028e-79,5.0,109.0,24.0,17.0,2.0,4.0,1.0,85.0,30.0,53.0,2.0,5.397605346934028e-79,12.0,5.397605346934028e-79,12.0,5.397605346934028e-79,5.0,61.0,31.0,84.0,97.0,5.397605346934028e-79,394.0,5.397605346934028e-79,5.397605346934028e-79,8.0
2670,3451.0,3.0,1.0,2671.0,48.0,295.0,3057.0,1.0,5.397605346934028e-79,100.0,78.0,11.0,5.397605346934028e-79,11.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,4.0,7.0,5.397605346934028e-79,5.397605346934028e-79,6.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,16.0,6.0,5.397605346934028e-79,6.0,5.397605346934028e-79,5.397605346934028e-79,10.0,5.397605346934028e-79,7.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,7.0,6.0,3.0,1.0,5.397605346934028e-79,26.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
2671,3451.0,3.0,1.0,2672.0,48.0,297.0,12309.0,2.0,5.397605346934028e-79,100.0,643.0,24.0,4.0,20.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,4.0,13.0,2.0,4.0,1.0,48.0,2.0,21.0,5.397605346934028e-79,5.397605346934028e-79,2.0,3.0,5.397605346934028e-79,5.397605346934028e-79,127.0,13.0,5.397605346934028e-79,4.0,5.397605346934028e-79,9.0,114.0,5.397605346934028e-79,92.0,3.0,19.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,190.0,5.397605346934028e-79,162.0,21.0,5.397605346934028e-79,41.0,5.397605346934028e-79,5.397605346934028e-79,2.0
